code_postal,latitude,longitude,nom_commune_complet,code_departement,nom_departement,code_region,nom_region
13123,43.5468692378,4.66215642574,Arles,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13129,43.5468692378,4.66215642574,Arles,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13200,43.5468692378,4.66215642574,Arles,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13200,43.5468692378,4.66215642574,Arles,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13280,43.5468692378,4.66215642574,Arles,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13280,43.5468692378,4.66215642574,Arles,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13400,43.2934843764,5.56331273477,Aubagne,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13400,43.2934843764,5.56331273477,Aubagne,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13930,43.7000726884,4.94496642243,Aureille,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13390,43.3607946934,5.6583901873,Auriol,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13121,43.6715125585,5.14903600713,Aurons,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13330,43.6183855123,5.21385052651,La Barben,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13570,43.894724982,4.74934042876,Barbentane,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13520,43.745808725,4.80218162499,Les Baux-de-Provence,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13100,43.5220542383,5.545935902,Beaurecueil,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13720,43.4220302139,5.58376148513,Belcodène,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13720,43.4220302139,5.58376148513,Belcodène,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13130,43.5036442498,5.1606136975,Berre-l'Étang,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13320,43.4472296617,5.41237056144,Bouc-Bel-Air,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13720,43.397192269,5.61980749093,La Bouilladisse,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13720,43.397192269,5.61980749093,La Bouilladisse,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13720,43.397192269,5.61980749093,La Bouilladisse,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13720,43.397192269,5.61980749093,La Bouilladisse,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13150,43.867766322,4.69754706735,Boulbon,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13440,43.8584804516,4.95793402726,Cabannes,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13480,43.4496421919,5.34976663984,Cabriès,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13480,43.4496421919,5.34976663984,Cabriès,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13950,43.3941966153,5.53223354589,Cadolive,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13620,43.3427663021,5.15373765817,Carry-le-Rouet,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13620,43.3427663021,5.15373765817,Carry-le-Rouet,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13260,43.2230470065,5.55117810991,Cassis,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13600,43.2238501508,5.63636473345,Ceyreste,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13350,43.721111879,5.24576645287,Charleval,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13790,43.4912659702,5.56821681952,Châteauneuf-le-Rouge,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13220,43.3865906403,5.14753822568,Châteauneuf-les-Martigues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13220,43.3865906403,5.14753822568,Châteauneuf-les-Martigues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13160,43.8824707581,4.83990004648,Châteaurenard,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13600,43.1926410861,5.61318955778,La Ciotat,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13250,43.5783400746,5.07659575248,Cornillon-Confoux,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13780,43.2805717043,5.71024615753,Cuges-les-Pins,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13112,43.3764232809,5.59885932444,La Destrousse,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13510,43.5711208794,5.32885751916,Éguilles,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13820,43.3536539601,5.19960307575,Ensuès-la-Redonne,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13820,43.3536539601,5.19960307575,Ensuès-la-Redonne,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13810,43.7617047487,4.95211983638,Eygalières,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13430,43.7025562953,5.01557705248,Eyguières,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13630,43.84304663,4.84289529399,Eyragues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13580,43.5544485185,5.20247621443,La Fare-les-Oliviers,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13990,43.7232610704,4.72310168882,Fontvieille,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13270,43.4556812107,4.90452133912,Fos-sur-Mer,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13710,43.4594948454,5.55305747206,Fuveau,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13710,43.4594948454,5.55305747206,Fuveau,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13710,43.4594948454,5.55305747206,Fuveau,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13120,43.4526063249,5.47963860272,Gardanne,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13120,43.4526063249,5.47963860272,Gardanne,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13120,43.4526063249,5.47963860272,Gardanne,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13420,43.2981044185,5.64391464048,Gémenos,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13180,43.3905074118,5.22834752895,Gignac-la-Nerthe,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13180,43.3905074118,5.22834752895,Gignac-la-Nerthe,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13450,43.6142225937,5.04474558898,Grans,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13690,43.8539111696,4.76717369182,Graveson,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13850,43.4262029745,5.54685109195,Gréasque,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13118,43.5502689105,4.9511813524,Istres,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13800,43.5502689105,4.9511813524,Istres,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13490,43.6334137827,5.65675796328,Jouques,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13113,43.704757813,5.0886270398,Lamanon,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13410,43.6615217681,5.25191446931,Lambesc,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13680,43.5760406168,5.15953601477,Lançon-Provence,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13910,43.8230609796,4.78456570653,Maillane,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13370,43.7285832667,5.18297726548,Mallemort,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13370,43.7285832667,5.18297726548,Mallemort,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13700,43.4172068362,5.21221904548,Marignane,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13117,43.3798920489,5.04945402314,Martigues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13500,43.3798920489,5.04945402314,Martigues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13500,43.3798920489,5.04945402314,Martigues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13500,43.3798920489,5.04945402314,Martigues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13500,43.3798920489,5.04945402314,Martigues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13103,43.7878902175,4.76385153358,Mas-Blanc-des-Alpilles,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13520,43.7145004234,4.83333459578,Maussane-les-Alpilles,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13650,43.6244876475,5.52271513103,Meyrargues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13590,43.4910522546,5.50062811927,Meyreuil,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13150,43.8612350805,4.65739524122,Saint-Pierre-de-Mézoargues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13105,43.4128431127,5.49899491017,Mimet,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13140,43.5842134124,5.01384348574,Miramas,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13940,43.8053410404,4.9488694514,Mollégès,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13890,43.7008454163,4.89038486174,Mouriès,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13550,43.8584523466,4.89952194493,Noves,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13550,43.8584523466,4.89952194493,Noves,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13660,43.779613013,5.02340520998,Orgon,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13520,43.7082242761,4.77828143607,Paradou,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13330,43.6308385635,5.15957327275,Pélissanne,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13821,43.2772079729,5.51850914394,La Penne-sur-Huveaune,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13821,43.2772079729,5.51850914394,La Penne-sur-Huveaune,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13170,43.4026791235,5.31547094057,Les Pennes-Mirabeau,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13170,43.4026791235,5.31547094057,Les Pennes-Mirabeau,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13170,43.4026791235,5.31547094057,Les Pennes-Mirabeau,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13790,43.439686405,5.62516789037,Peynier,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13790,43.439686405,5.62516789037,Peynier,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13124,43.3847877457,5.57131918284,Peypin,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13860,43.6284676935,5.57695734831,Peyrolles-en-Provence,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13380,43.3670927162,5.46488623464,Plan-de-Cuques,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13750,43.8181261115,5.00228183234,Plan-d'Orgon,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13110,43.4233518835,4.99266322339,Port-de-Bouc,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13230,43.4148193741,4.80679663589,Port-Saint-Louis-du-Rhône,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13114,43.5186378192,5.67758737833,Puyloubier,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13114,43.5186378192,5.67758737833,Puyloubier,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13610,43.6518285649,5.43958389565,Le Puy-Sainte-Réparade,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13340,43.4971347324,5.23106220021,Rognac,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13840,43.6648781836,5.35218247017,Rognes,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13870,43.9000833173,4.79857977479,Rognonas,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13640,43.7176409517,5.30157633559,La Roque-d'Anthéron,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13830,43.2510907217,5.62904634328,Roquefort-la-Bédoule,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13830,43.2510907217,5.62904634328,Roquefort-la-Bédoule,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13360,43.3437864693,5.59772643152,Roquevaire,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13360,43.3437864693,5.59772643152,Roquevaire,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13360,43.3437864693,5.59772643152,Roquevaire,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13790,43.4841496165,5.62380799416,Rousset,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13740,43.3653374562,5.25292240431,Le Rove,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13740,43.3653374562,5.25292240431,Le Rove,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13740,43.3653374562,5.25292240431,Le Rove,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13670,43.8307575371,4.95027358923,Saint-Andiol,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13100,43.517185261,5.59403460953,Saint-Antonin-sur-Bayon,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13760,43.6136286667,5.30698257258,Saint-Cannat,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13250,43.5436905217,5.07329988936,Saint-Chamas,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13610,43.6923695558,5.38958912604,Saint-Estève-Janson,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13103,43.7849429124,4.73566400662,Saint-Étienne-du-Grès,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13100,43.5561849254,5.52206993794,Saint-Marc-Jaumegarde,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13460,43.50398297,4.46396357194,Saintes-Maries-de-la-Mer,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13310,43.6119214615,4.85701475567,Saint-Martin-de-Crau,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13920,43.4554029916,5.01494725455,Saint-Mitre-les-Remparts,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13115,43.6854814023,5.75372558845,Saint-Paul-lès-Durance,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13210,43.7834249015,4.85366665286,Saint-Rémy-de-Provence,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13119,43.4057248147,5.53101491431,Saint-Savournin,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13700,43.4142378837,5.25398700813,Saint-Victoret,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13730,43.4142378837,5.25398700813,Saint-Victoret,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13300,43.6462885238,5.06814649576,Salon-de-Provence,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13960,43.3456690305,5.11765506999,Sausset-les-Pins,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13560,43.7446066018,5.08687884411,Sénas,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13240,43.3934944571,5.3808040555,Septèmes-les-Vallons,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13240,43.3934944571,5.3808040555,Septèmes-les-Vallons,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13109,43.411551859,5.43796924424,Simiane-Collongue,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13150,43.7939885332,4.68614849204,Tarascon,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13100,43.5196914136,5.50819253944,Le Tholonet,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13530,43.4378087269,5.6999524319,Trets,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13530,43.4378087269,5.6999524319,Trets,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13126,43.559011599,5.61324103718,Vauvenargues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13880,43.5239854581,5.24996424883,Velaux,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13770,43.5928673895,5.49138381609,Venelles,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13122,43.5422528534,5.30622321985,Ventabren,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13122,43.5422528534,5.30622321985,Ventabren,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13116,43.6841394366,5.18825526479,Vernègues,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13670,43.8386551607,4.9188995104,Verquières,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13127,43.4497831674,5.26357787665,Vitrolles,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13111,43.5600515363,5.25422160677,Coudoux,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13470,43.2584851646,5.56581431221,Carnoux-en-Provence,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13001,43.2999009436,5.38227869795,Marseille 01,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13002,43.3126964178,5.36364983265,Marseille 02,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13003,43.3121200046,5.38010981423,Marseille 03,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13004,43.306733355,5.40087488752,Marseille 04,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13005,43.2928061953,5.3975770959,Marseille 05,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13006,43.2870989546,5.38104785394,Marseille 06,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13007,43.28251778,5.36323440435,Marseille 07,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13008,43.2417271832,5.37464436293,Marseille 08,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13008,43.2417271832,5.37464436293,Marseille 08,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13008,43.2417271832,5.37464436293,Marseille 08,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13009,43.2340834927,5.45249683067,Marseille 09,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13009,43.2340834927,5.45249683067,Marseille 09,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13009,43.2340834927,5.45249683067,Marseille 09,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13010,43.2755155435,5.42681101081,Marseille 10,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13011,43.2884471881,5.48381466229,Marseille 11,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13011,43.2884471881,5.48381466229,Marseille 11,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13012,43.3077683678,5.43991567678,Marseille 12,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13013,43.3492780005,5.43372238738,Marseille 13,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13013,43.3492780005,5.43372238738,Marseille 13,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13013,43.3492780005,5.43372238738,Marseille 13,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13013,43.3492780005,5.43372238738,Marseille 13,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13013,43.3492780005,5.43372238738,Marseille 13,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13013,43.3492780005,5.43372238738,Marseille 13,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13014,43.3455018067,5.39408915769,Marseille 14,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13015,43.358794754,5.363407897,Marseille 15,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13016,43.3649054121,5.31337828595,Marseille 16,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
13016,43.3649054121,5.31337828595,Marseille 16,13,Bouches-du-Rhône,93,Provence-Alpes-Côte d'Azur
14600,49.3942506112,0.286767648584,Ablon,14,Calvados,28,Normandie
14220,48.9707723348,-0.370569787923,Acqueville,14,Calvados,28,Normandie
14400,49.2376795165,-0.779194569684,Agy,14,Calvados,28,Normandie
14710,49.3261867283,-0.918465184477,Aignerville,14,Calvados,28,Normandie
14370,49.0953124219,-0.145440484479,Valambray,14,Calvados,28,Normandie
14210,49.0911214253,-0.434224922695,Amayé-sur-Orne,14,Calvados,28,Normandie
14310,49.0820646121,-0.717699539626,Amayé-sur-Seulles,14,Calvados,28,Normandie
14480,49.2848897685,-0.501466969459,Amblie,14,Calvados,28,Normandie
14860,49.2501431721,-0.241578864111,Amfreville,14,Calvados,28,Normandie
14240,49.1129887811,-0.690829418472,Aurseulles,14,Calvados,28,Normandie
14240,49.1129887811,-0.690829418472,Aurseulles,14,Calvados,28,Normandie
14240,49.1129887811,-0.690829418472,Aurseulles,14,Calvados,28,Normandie
14240,49.1129887811,-0.690829418472,Aurseulles,14,Calvados,28,Normandie
14430,49.2443066978,-0.0275594103031,Angerville,14,Calvados,28,Normandie
14220,48.9437761025,-0.373433111551,Angoville,14,Calvados,28,Normandie
14610,49.2653517186,-0.396935454008,Colomby-Anguerny,14,Calvados,28,Normandie
14610,49.2653517186,-0.396935454008,Colomby-Anguerny,14,Calvados,28,Normandie
14610,49.25086166,-0.398796097225,Anisy,14,Calvados,28,Normandie
14430,49.248966024,0.054049962802,Annebault,14,Calvados,28,Normandie
14400,49.2299804943,-0.731623390683,Arganchy,14,Calvados,28,Normandie
14370,49.1339723471,-0.158515066328,Argences,14,Calvados,28,Normandie
14117,49.3357973304,-0.620617244161,Arromanches-les-Bains,14,Calvados,28,Normandie
14960,49.3336519158,-0.584632970661,Asnelles,14,Calvados,28,Normandie
14710,49.3600707823,-0.938258707013,Asnières-en-Bessin,14,Calvados,28,Normandie
14640,49.311097988,-0.0268928739803,Auberville,14,Calvados,28,Normandie
14700,48.9145772293,-0.215543424215,Aubigny,14,Calvados,28,Normandie
14250,49.2046566574,-0.604235735984,Audrieu,14,Calvados,28,Normandie
14260,49.0144785445,-0.633929762668,Les Monts d'Aunay,14,Calvados,28,Normandie
14280,49.205811786,-0.430653066001,Authie,14,Calvados,28,Normandie
14140,49.0637363101,0.0531291462817,Les Authieux-Papion,14,Calvados,28,Normandie
14130,49.284118224,0.275543466655,Les Authieux-sur-Calonne,14,Calvados,28,Normandie
14340,49.1974017349,0.0757798080926,Auvillars,14,Calvados,28,Normandie
14210,49.0957497746,-0.464408003458,Avenay,14,Calvados,28,Normandie
14490,49.1801660324,-0.839275566606,Balleroy-sur-Drôme,14,Calvados,28,Normandie
14490,49.1801660324,-0.839275566606,Balleroy-sur-Drôme,14,Calvados,28,Normandie
14940,49.1686883347,-0.224327204511,Banneville-la-Campagne,14,Calvados,28,Normandie
14260,49.0615972046,-0.567996392999,Malherbe-sur-Ajon,14,Calvados,28,Normandie
14260,49.0615972046,-0.567996392999,Malherbe-sur-Ajon,14,Calvados,28,Normandie
14480,49.3091629714,-0.485951971964,Banville,14,Calvados,28,Normandie
14220,49.0142202148,-0.345317052278,Barbery,14,Calvados,28,Normandie
14400,49.2738503472,-0.75503800867,Barbeville,14,Calvados,28,Normandie
14600,49.3913668809,0.182164681877,Barneville-la-Bertran,14,Calvados,28,Normandie
14210,49.1280853524,-0.481929855729,Baron-sur-Odon,14,Calvados,28,Normandie
14620,48.9297518504,-0.0386142732111,Barou-en-Auge,14,Calvados,28,Normandie
14610,49.2759084631,-0.426109621277,Basly,14,Calvados,28,Normandie
14670,49.2067455591,-0.135002451422,Basseneville,14,Calvados,28,Normandie
14860,49.2260268215,-0.182663216453,Bavent,14,Calvados,28,Normandie
14860,49.2260268215,-0.182663216453,Bavent,14,Calvados,28,Normandie
14400,49.2776559195,-0.704625495378,Bayeux,14,Calvados,28,Normandie
14480,49.3006069672,-0.584555830953,Bazenville,14,Calvados,28,Normandie
14490,49.1535081338,-0.877591469858,La Bazoque,14,Calvados,28,Normandie
14620,48.8992282698,-0.0710822591803,Beaumais,14,Calvados,28,Normandie
14380,48.8967676433,-0.968365915831,Beaumesnil,14,Calvados,28,Normandie
14950,49.2673749732,0.110186947305,Beaumont-en-Auge,14,Calvados,28,Normandie
14260,49.0338854492,-0.620210148364,Bauquay,14,Calvados,28,Normandie
14370,49.1202677758,-0.233407879923,Bellengreville,14,Calvados,28,Normandie
14910,49.3390106956,0.0477938566692,Benerville-sur-Mer,14,Calvados,28,Normandie
14970,49.2437018681,-0.287859699989,Bénouville,14,Calvados,28,Normandie
14260,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
14350,48.9311056012,-0.829700488318,Souleuvre en Bocage,14,Calvados,28,Normandie
